word,Charlie Puth,word,Shawn Mendes
deserve,0.007780192245368481,looking,0.008939217316386893
hold,0.007780192245368481,seen,0.008939217316386893
truth,0.007780192245368481,open,0.008939217316386893
pride,0.007780192245368481,room,0.008939217316386893
stay,0.007780192245368481,lover,0.008939217316386893
darling,0.007780192245368481,true,0.008939217316386893
everybody,0.007780192245368481,motion,0.007538254819186849
faster,0.007289859156826076,net,0.007538254819186849
dirt,0.007289859156826076,japan,0.007538254819186849
rush,0.007289859156826076,ordinary,0.007538254819186849
parted,0.007289859156826076,scary,0.007538254819186849
lovin,0.007289859156826076,aching,0.007538254819186849
rumor,0.007289859156826076,instead,0.007538254819186849
spell,0.007289859156826076,inhibition,0.007538254819186849
smoking,0.007289859156826076,probably,0.007538254819186849
front,0.007289859156826076,pretty,0.007538254819186849
mmh,0.007289859156826076,quite,0.007538254819186849
completely,0.007289859156826076,laugh,0.007538254819186849
brokenhearted,0.007289859156826076,piece,0.007538254819186849
pile,0.007289859156826076,reciprocate,0.007538254819186849
seriously,0.007289859156826076,hi,0.007538254819186849
choking,0.007289859156826076,heavy,0.007538254819186849
beg,0.007289859156826076,rest,0.007538254819186849
remains,0.007289859156826076,lied,0.007538254819186849
kept,0.007289859156826076,pas,0.007538254819186849
least,0.007289859156826076,pulling,0.007538254819186849
express,0.007289859156826076,manipulate,0.007538254819186849
follower,0.007289859156826076,men,0.007538254819186849
leg,0.007289859156826076,safety,0.007538254819186849
popular,0.007289859156826076,grabbing,0.007538254819186849
awoken,0.007289859156826076,mess,0.007538254819186849
wondered,0.007289859156826076,middle,0.007538254819186849
somewhere,0.007289859156826076,nice,0.007538254819186849
surface,0.007289859156826076,fly,0.007538254819186849
tied,0.007289859156826076,lot,0.007538254819186849
lock,0.007289859156826076,deserves,0.007538254819186849
million,0.007289859156826076,brings,0.007538254819186849
rhythm,0.007289859156826076,bear,0.007538254819186849
blue,0.007289859156826076,wasted,0.007538254819186849
share,0.007289859156826076,belong,0.007538254819186849
opened,0.007289859156826076,bleed,0.007538254819186849
riding,0.007289859156826076,appear,0.007538254819186849
notice,0.007289859156826076,staring,0.007538254819186849
blame,0.007289859156826076,started,0.007538254819186849
hide,0.005186794830245654,stuck,0.007538254819186849
seen,0.005186794830245654,decision,0.007538254819186849
swear,0.005186794830245654,bringing,0.007538254819186849
inside,0.005186794830245654,turning,0.007538254819186849
insecure,0.005186794830245654,win,0.007538254819186849
guy,0.005186794830245654,crowned,0.007538254819186849
act,0.005186794830245654,anything,0.007538254819186849
line,0.005186794830245654,talking,0.007538254819186849
hit,0.005186794830245654,tear,0.007538254819186849
hope,0.005186794830245654,consequence,0.007538254819186849
story,0.005186794830245654,calling,0.007538254819186849
ground,0.005186794830245654,tightrope,0.007538254819186849
admit,0.005186794830245654,tired,0.007538254819186849
staying,0.005186794830245654,tripping,0.007538254819186849
kiss,0.005186794830245654,chase,0.007538254819186849
sun,0.005186794830245654,finally,0.007538254819186849
lonely,0.005186794830245654,trapped,0.007538254819186849
put,0.005186794830245654,since,0.007538254819186849
ten,0.005186794830245654,wind,0.007538254819186849
high,0.005186794830245654,asleep,0.007538254819186849
far,0.005186794830245654,play,0.007151373853109515
longer,0.005186794830245654,ten,0.007151373853109515
together,0.005186794830245654,crime,0.007151373853109515
arm,0.005186794830245654,hit,0.007151373853109515
well,0.005186794830245654,soon,0.007151373853109515
easy,0.005186794830245654,half,0.007151373853109515
something,0.005186794830245654,world,0.007151373853109515
driving,0.005186794830245654,set,0.007151373853109515
drive,0.005186794830245654,trust,0.007151373853109515
asking,0.005186794830245654,pick,0.007151373853109515
smile,0.005186794830245654,end,0.007151373853109515
needed,0.005186794830245654,foot,0.007151373853109515
describe,0.005186794830245654,loving,0.007151373853109515
dance,0.005186794830245654,picture,0.007151373853109515
sleep,0.005186794830245654,hide,0.007151373853109515
wondering,0.005186794830245654,call,0.007151373853109515
obsessed,0.005186794830245654,lung,0.007151373853109515
old,0.005186794830245654,warning,0.007151373853109515
red,0.005186794830245654,woah,0.007151373853109515
convince,0.005186794830245654,knee,0.007151373853109515
second,0.005186794830245654,changing,0.007151373853109515
sign,0.005186794830245654,uh,0.007151373853109515
walking,0.005186794830245654,god,0.007151373853109515
clothes,0.005186794830245654,whatever,0.007151373853109515
warning,0.005186794830245654,deserve,0.007151373853109515
changing,0.005186794830245654,pull,0.007151373853109515
minute,0.005186794830245654,arm,0.007151373853109515
remember,0.005186794830245654,single,0.007151373853109515
fight,0.005186794830245654,took,0.007151373853109515
feeling,0.005186794830245654,smile,0.007151373853109515
till,0.005186794830245654,hope,0.007151373853109515
saying,0.005186794830245654,ya,0.005363530389832136
scared,0.005186794830245654,quit,0.005363530389832136
mean,0.005186794830245654,drive,0.005363530389832136
anxious,0.005186794830245654,lying,0.005363530389832136
lost,0.005186794830245654,pushing,0.005363530389832136
sorry,0.005186794830245654,kind,0.005363530389832136
felt,0.005186794830245654,man,0.005363530389832136
many,0.005186794830245654,sure,0.005363530389832136
wish,0.005186794830245654,dance,0.005363530389832136
posse,0.003644929578413038,swear,0.005363530389832136
karaoke,0.003644929578413038,involved,0.005363530389832136
paris,0.003644929578413038,regret,0.005363530389832136
section,0.003644929578413038,star,0.005363530389832136
posing,0.003644929578413038,story,0.005363530389832136
sipping,0.003644929578413038,cry,0.005363530389832136
pointless,0.003644929578413038,damn,0.005363530389832136
