word,Handwritten (Deluxe),word,Illuminate (Deluxe),word,Nine Track Mind (Deluxe),word,Shawn Mendes,word,Voicenotes
longer,0.010496013310912397,maybe,0.013682254232934591,moment,0.01020061703290388,broken,0.013963344216665615,adding,0.008580577759874832
another,0.010496013310912397,talk,0.013682254232934591,tonight,0.01020061703290388,song,0.013963344216665615,accusation,0.008580577759874832
noticed,0.010496013310912397,someone,0.013682254232934591,promise,0.01020061703290388,open,0.013963344216665615,father,0.008580577759874832
hanging,0.010496013310912397,friend,0.013682254232934591,first,0.01020061703290388,wish,0.011746405355107122,looked,0.008580577759874832
win,0.010496013310912397,body,0.01281995394976987,head,0.01020061703290388,eye,0.011746405355107122,wrapping,0.008580577759874832
known,0.010496013310912397,foot,0.01281995394976987,break,0.01020061703290388,lose,0.011746405355107122,immature,0.008580577759874832
wonder,0.010496013310912397,cry,0.01281995394976987,giving,0.00955774088061349,ya,0.011746405355107122,stopping,0.008580577759874832
work,0.010496013310912397,people,0.01281995394976987,couple,0.00955774088061349,hear,0.011746405355107122,faith,0.008580577759874832
calling,0.010496013310912397,mistake,0.01281995394976987,far,0.00955774088061349,fight,0.011746405355107122,fucking,0.008580577759874832
standing,0.010496013310912397,hundred,0.01281995394976987,smile,0.00955774088061349,matter,0.011746405355107122,stressing,0.008580577759874832
anything,0.010496013310912397,sure,0.01281995394976987,second,0.00955774088061349,together,0.011746405355107122,explain,0.008580577759874832
sun,0.010496013310912397,far,0.01281995394976987,drunk,0.00955774088061349,tried,0.011746405355107122,relationship,0.008580577759874832
ground,0.010496013310912397,closer,0.01281995394976987,hit,0.00955774088061349,took,0.011746405355107122,excuse,0.008580577759874832
show,0.009298671814910885,story,0.010784549416755934,arm,0.00955774088061349,strong,0.011746405355107122,afternoon,0.008580577759874832
going,0.009298671814910885,god,0.010784549416755934,hope,0.00955774088061349,call,0.011746405355107122,family,0.008580577759874832
day,0.009298671814910885,took,0.010784549416755934,easy,0.00955774088061349,caught,0.011746405355107122,23,0.008580577759874832
promise,0.009298671814910885,waste,0.010784549416755934,old,0.00955774088061349,breathe,0.011746405355107122,differently,0.008580577759874832
better,0.009298671814910885,lie,0.010784549416755934,sorry,0.00804027294040123,instrumental,0.010424892654731788,traveling,0.008580577759874832
phone,0.009298671814910885,end,0.010784549416755934,inside,0.00804027294040123,innocent,0.010424892654731788,bye,0.008580577759874832
around,0.009298671814910885,regret,0.010784549416755934,start,0.00804027294040123,history,0.010424892654731788,upstairs,0.008580577759874832
please,0.009298671814910885,beautiful,0.010784549416755934,life,0.00804027294040123,askin,0.010424892654731788,unraveling,0.008580577759874832
first,0.009298671814910885,upon,0.009571248956639267,name,0.00804027294040123,asked,0.010424892654731788,nyc,0.008580577759874832
quit,0.008712639191737379,week,0.009571248956639267,lost,0.00804027294040123,six,0.010424892654731788,price,0.008580577759874832
doe,0.008712639191737379,awkward,0.009571248956639267,thinking,0.00804027294040123,favorite,0.010424892654731788,uncomfortable,0.008580577759874832
mine,0.008712639191737379,window,0.009571248956639267,somebody,0.00804027294040123,café,0.010424892654731788,permission,0.008580577759874832
arm,0.008712639191737379,spoken,0.009571248956639267,honestly,0.00804027294040123,joke,0.010424892654731788,happened,0.008580577759874832
foot,0.008712639191737379,simply,0.009571248956639267,turn,0.00804027294040123,hopeless,0.010424892654731788,mother,0.008580577759874832
bit,0.008712639191737379,pray,0.009571248956639267,masterpiece,0.007135713419083106,fast,0.010424892654731788,cheated,0.008580577759874832
wasting,0.008712639191737379,sincere,0.009571248956639267,stroll,0.007135713419083106,hopin,0.010424892654731788,confront,0.008580577759874832
darling,0.008712639191737379,vibe,0.009571248956639267,hurting,0.007135713419083106,cheer,0.010424892654731788,separate,0.008580577759874832
damn,0.008712639191737379,easier,0.009571248956639267,knock,0.007135713419083106,worth,0.010424892654731788,city,0.008580577759874832
underneath,0.008712639191737379,breaking,0.009571248956639267,highlight,0.007135713419083106,breakfast,0.010424892654731788,shy,0.008580577759874832
waste,0.00732934675754767,simple,0.009571248956639267,lifeline,0.007135713419083106,scrolling,0.010424892654731788,complied,0.008580577759874832
else,0.00732934675754767,fan,0.009571248956639267,mask,0.007135713419083106,idea,0.010424892654731788,complicated,0.008580577759874832
end,0.00732934675754767,learning,0.009571248956639267,ignored,0.007135713419083106,impressed,0.010424892654731788,competition,0.008580577759874832
dying,0.00732934675754767,spending,0.009571248956639267,stud,0.007135713419083106,inconsistency,0.010424892654731788,throwing,0.008580577759874832
met,0.00732934675754767,worst,0.009571248956639267,mountain,0.007135713419083106,fact,0.010424892654731788,key,0.008580577759874832
looking,0.00732934675754767,testify,0.009571248956639267,hitting,0.007135713419083106,interested,0.010424892654731788,throwin,0.008580577759874832
dance,0.00732934675754767,testified,0.009571248956639267,lighted,0.007135713419083106,devastation,0.010424892654731788,battery,0.008580577759874832
seen,0.00732934675754767,follow,0.009571248956639267,scream,0.007135713419083106,filled,0.010424892654731788,deleted,0.008580577759874832
put,0.00732934675754767,softly,0.009571248956639267,ho,0.007135713419083106,acting,0.010424892654731788,proud,0.008580577759874832
god,0.00732934675754767,ignore,0.009571248956639267,limelight,0.007135713419083106,chill,0.010424892654731788,birthday,0.008580577759874832
call,0.00732934675754767,flying,0.009571248956639267,holdin,0.007135713419083106,friendship,0.010424892654731788,greyhound,0.008580577759874832
strong,0.00732934675754767,nowadays,0.009571248956639267,limousine,0.007135713419083106,getcha,0.010424892654731788,serve,0.008580577759874832
regretted,0.0065047689796879265,flipped,0.009571248956639267,sipping,0.007135713419083106,bathroom,0.010424892654731788,promised,0.008580577759874832
standard,0.0065047689796879265,confession,0.009571248956639267,ski,0.007135713419083106,timeline,0.010424892654731788,theirselves,0.008580577759874832
may,0.0065047689796879265,keeping,0.009571248956639267,size,0.007135713419083106,thinkin,0.010424892654731788,war,0.008580577759874832
somehow,0.0065047689796879265,small,0.009571248956639267,heat,0.007135713419083106,tension,0.010424892654731788,apologize,0.008580577759874832
ocean,0.0065047689796879265,adelaide,0.009571248956639267,stray,0.007135713419083106,sweet,0.010424892654731788,boyfriend,0.008580577759874832
stake,0.0065047689796879265,decide,0.009571248956639267,luck,0.007135713419083106,blind,0.010424892654731788,bigger,0.008580577759874832
stained,0.0065047689796879265,kils,0.009571248956639267,karaoke,0.007135713419083106,hair,0.010424892654731788,waist,0.008580577759874832
bust,0.0065047689796879265,remind,0.009571248956639267,sell,0.007135713419083106,surprised,0.010424892654731788,messin,0.008580577759874832
flew,0.0065047689796879265,hesitation,0.009571248956639267,respect,0.007135713419083106,block,0.010424892654731788,pay,0.008580577759874832
burning,0.0065047689796879265,fill,0.009571248956639267,hosting,0.007135713419083106,sunrise,0.010424892654731788,back,0.00817738255532709
spinning,0.0065047689796879265,figure,0.009571248956639267,king,0.007135713419083106,floor,0.010424892654731788,face,0.00817738255532709
gently,0.0065047689796879265,negative,0.009571248956639267,funny,0.007135713419083106,sunday,0.010424892654731788,stay,0.00817738255532709
waited,0.0065047689796879265,heartbreak,0.009571248956639267,lawn,0.007135713419083106,flight,0.010424892654731788,break,0.00817738255532709
spend,0.0065047689796879265,person,0.009571248956639267,spine,0.007135713419083106,headline,0.010424892654731788,look,0.00817738255532709
sore,0.0065047689796879265,discovering,0.009571248956639267,fuck,0.007135713419083106,fit,0.010424892654731788,head,0.00817738255532709
friday,0.0065047689796879265,reassure,0.009571248956639267,sexy,0.007135713419083106,truce,0.010424892654731788,phone,0.00817738255532709
reel,0.0065047689796879265,speak,0.009571248956639267,glad,0.007135713419083106,finger,0.010424892654731788,ever,0.00817738255532709
spent,0.0065047689796879265,anyone,0.009571248956639267,forgiveness,0.007135713419083106,write,0.010424892654731788,away,0.00817738255532709
headed,0.0065047689796879265,letting,0.009571248956639267,repost,0.007135713419083106,stress,0.010424892654731788,notice,0.006922756108956073
someday,0.0065047689796879265,happens,0.009571248956639267,forgetting,0.007135713419083106,kanye,0.010424892654731788,share,0.006922756108956073
shut,0.0065047689796879265,gorgeous,0.009571248956639267,foolish,0.007135713419083106,ceiling,0.010424892654731788,standing,0.006922756108956073
awake,0.0065047689796879265,around,0.009121502821956394,gray,0.007135713419083106,kicked,0.010424892654731788,yet,0.006922756108956073
hypnotized,0.0065047689796879265,afraid,0.009121502821956394,figured,0.007135713419083106,apartment,0.010424892654731788,lock,0.006922756108956073
settle,0.0065047689796879265,room,0.009121502821956394,green,0.007135713419083106,push,0.010424892654731788,dumb,0.006922756108956073
sense,0.0065047689796879265,door,0.009121502821956394,kama,0.007135713419083106,conceited,0.010424892654731788,somewhere,0.006922756108956073
rope,0.0065047689796879265,look,0.009121502821956394,followed,0.007135713419083106,ease,0.010424892654731788,throw,0.006922756108956073
lightin,0.0065047689796879265,home,0.009121502821956394,lead,0.007135713419083106,poison,0.010424892654731788,fault,0.006922756108956073
intertwined,0.0065047689796879265,show,0.009121502821956394,section,0.007135713419083106,playin,0.010424892654731788,kept,0.006922756108956073
worked,0.0065047689796879265,lately,0.009121502821956394,modeling,0.007135713419083106,lookin,0.010424892654731788,situation,0.006922756108956073
past,0.0065047689796879265,walk,0.009121502821956394,jet,0.007135713419083106,pickin,0.010424892654731788,brother,0.006922756108956073
killing,0.0065047689796879265,come,0.009121502821956394,leather,0.007135713419083106,cooler,0.010424892654731788,brokenhearted,0.006922756108956073
anthem,0.0065047689796879265,midnight,0.007722023392732528,molly,0.007135713419083106,winter,0.010424892654731788,involved,0.006922756108956073
safe,0.0065047689796879265,chest,0.007722023392732528,flash,0.007135713419083106,couch,0.010424892654731788,whoa,0.006922756108956073
yell,0.0065047689796879265,slip,0.007722023392732528,gasoline,0.007135713419083106,mad,0.010424892654731788,fell,0.006922756108956073
lay,0.0065047689796879265,last,0.007722023392732528,rough,0.007135713419083106,overwhelmed,0.010424892654731788,nervous,0.006922756108956073
lean,0.0065047689796879265,space,0.007722023392732528,money,0.007135713419083106,outside,0.010424892654731788,leg,0.006922756108956073
hurricane,0.0065047689796879265,kissed,0.007722023392732528,stride,0.007135713419083106,opposite,0.010424892654731788,fair,0.006922756108956073
paint,0.0065047689796879265,already,0.007722023392732528,magic,0.007135713419083106,waking,0.010424892654731788,parent,0.006922756108956073
lured,0.0065047689796879265,slowly,0.007722023392732528,fun,0.007135713419083106,walked,0.010424892654731788,taking,0.006922756108956073
barely,0.0065047689796879265,fine,0.007722023392732528,fake,0.007135713419083106,answer,0.010424892654731788,blame,0.006922756108956073
grew,0.0065047689796879265,happier,0.007722023392732528,christ,0.007135713419083106,note,0.010424892654731788,insane,0.006922756108956073
smell,0.0065047689796879265,deny,0.007722023392732528,reject,0.007135713419083106,nose,0.010424892654731788,watch,0.006922756108956073
possibly,0.0065047689796879265,soul,0.007722023392732528,checking,0.007135713419083106,daybreak,0.010424892654731788,deny,0.006922756108956073
lower,0.0065047689796879265,clothes,0.007722023392732528,champagne,0.007135713419083106,muse,0.010424892654731788,slip,0.006922756108956073
wave,0.0065047689796879265,kill,0.007722023392732528,casino,0.007135713419083106,dear,0.010424892654731788,today,0.006922756108956073
bitter,0.0065047689796879265,dead,0.007722023392732528,cash,0.007135713419083106,movie,0.010424892654731788,tight,0.006922756108956073
outta,0.0065047689796879265,kid,0.007722023392732528,car,0.007135713419083106,woke,0.010424892654731788,road,0.006922756108956073
pressure,0.0065047689796879265,seems,0.007722023392732528,detonate,0.007135713419083106,connected,0.010424892654731788,wild,0.006922756108956073
loud,0.0065047689796879265,across,0.007722023392732528,detonator,0.007135713419083106,knowing,0.010424892654731788,sister,0.006922756108956073
lotto,0.0065047689796879265,sheet,0.007722023392732528,diamond,0.007135713419083106,rainbow,0.010424892654731788,growing,0.0057465129285823036
25,0.0065047689796879265,behind,0.007722023392732528,paris,0.007135713419083106,adrenaline,0.010424892654731788,wasting,0.0057465129285823036
pack,0.0065047689796879265,anyway,0.007722023392732528,buy,0.007135713419083106,ring,0.010424892654731788,alright,0.0057465129285823036
singin,0.0065047689796879265,brother,0.007722023392732528,burn,0.007135713419083106,resist,0.010424892654731788,walking,0.0057465129285823036
higher,0.0065047689796879265,everyday,0.007722023392732528,dipping,0.007135713419083106,recognize,0.010424892654731788,apart,0.0057465129285823036
beating,0.0065047689796879265,meet,0.007722023392732528,buck,0.007135713419083106,questioning,0.010424892654731788,well,0.0057465129285823036
stomp,0.0065047689796879265,staring,0.007722023392732528,thank,0.007135713419083106,zone,0.010424892654731788,scared,0.0057465129285823036
crowd,0.0065047689796879265,sign,0.007722023392732528,quick,0.007135713419083106,comfortable,0.010424892654731788,driving,0.0057465129285823036
quickly,0.0065047689796879265,wild,0.007722023392732528,class,0.007135713419083106,laughin,0.010424892654731788,bed,0.0057465129285823036
moth,0.0065047689796879265,given,0.007722023392732528,dog,0.007135713419083106,ever,0.009935034413953589,couple,0.0057465129285823036
expecting,0.0065047689796879265,sight,0.007722023392732528,nigga,0.007135713419083106,fall,0.009935034413953589,mistake,0.0057465129285823036
prison,0.0065047689796879265,easily,0.007722023392732528,coping,0.007135713419083106,hand,0.009935034413953589,loved,0.0057465129285823036
everywhere,0.0065047689796879265,win,0.007722023392732528,cop,0.007135713419083106,hey,0.009935034413953589,missing,0.0057465129285823036
club,0.0065047689796879265,calling,0.007722023392732528,rate,0.007135713419083106,afraid,0.009935034413953589,quit,0.0057465129285823036
surfacing,0.0065047689796879265,fault,0.007722023392732528,tough,0.007135713419083106,head,0.009935034413953589,two,0.0057465129285823036
complete,0.0065047689796879265,situation,0.007722023392732528,cruel,0.007135713419083106,gone,0.009935034413953589,ah,0.0057465129285823036
troubled,0.0065047689796879265,lonely,0.007722023392732528,rather,0.007135713419083106,nobody,0.009935034413953589,single,0.0057465129285823036
dressed,0.0065047689796879265,street,0.007722023392732528,reaching,0.007135713419083106,always,0.009935034413953589,found,0.0057465129285823036
drawn,0.0065047689796879265,drop,0.007722023392732528,considered,0.007135713419083106,first,0.009935034413953589,moving,0.0057465129285823036
dirty,0.0065047689796879265,lying,0.006409976974884935,daily,0.007135713419083106,phone,0.009935034413953589,sleep,0.0057465129285823036
town,0.0065047689796879265,missing,0.006409976974884935,tower,0.007135713419083106,room,0.009935034413953589,drunk,0.0057465129285823036
twelve,0.0065047689796879265,late,0.006409976974884935,ticket,0.007135713419083106,friend,0.009935034413953589,trouble,0.0057465129285823036
propose,0.0065047689796879265,picture,0.006409976974884935,darkest,0.007135713419083106,grown,0.008410737753375775,kind,0.0057465129285823036
defense,0.0065047689796879265,perfect,0.006409976974884935,climbing,0.007135713419083106,line,0.008410737753375775,help,0.004834147836657026
deeper,0.0065047689796879265,secret,0.006409976974884935,throne,0.007135713419083106,telling,0.008410737753375775,seen,0.004834147836657026
threw,0.0065047689796879265,running,0.006409976974884935,thrill,0.007135713419083106,tired,0.008410737753375775,saying,0.004834147836657026
corner,0.0065047689796879265,smile,0.006409976974884935,nowhere,0.007135713419083106,knife,0.008410737753375775,fight,0.004834147836657026
cost,0.0065047689796879265,seem,0.006409976974884935,dm,0.007135713419083106,seeing,0.008410737753375775,matter,0.004834147836657026
cozy,0.0065047689796879265,part,0.006409976974884935,voice,0.007135713419083106,runnin,0.008410737753375775,ask,0.004834147836657026
pulled,0.0065047689796879265,scared,0.006409976974884935,ay,0.007135713419083106,talking,0.008410737753375775,eye,0.004834147836657026
thunder,0.0065047689796879265,lip,0.006409976974884935,winning,0.007135713419083106,playing,0.008410737753375775,question,0.004834147836657026
tie,0.0065047689796879265,second,0.006409976974884935,wishlist,0.007135713419083106,slowly,0.008410737753375775,lose,0.004834147836657026
clap,0.0065047689796879265,growing,0.006409976974884935,plane,0.007135713419083106,insecure,0.008410737753375775,wondering,0.004834147836657026
sow,0.0065047689796879265,song,0.006409976974884935,anywhere,0.007135713419083106,seems,0.008410737753375775,story,0.004834147836657026
medal,0.0065047689796879265,bit,0.006409976974884935,planned,0.007135713419083106,mouth,0.008410737753375775,put,0.004834147836657026
pretending,0.0065047689796879265,control,0.006409976974884935,answered,0.007135713419083106,race,0.008410737753375775,dying,0.004834147836657026
cent,0.0065047689796879265,two,0.006409976974884935,worry,0.007135713419083106,usually,0.008410737753375775,different,0.004834147836657026
reap,0.0065047689796879265,best,0.006409976974884935,pointless,0.007135713419083106,use,0.008410737753375775,wish,0.004834147836657026
wrong,0.006199114543273923,everybody,0.006409976974884935,posing,0.007135713419083106,summer,0.008410737753375775,babe,0.004834147836657026
hurt,0.006199114543273923,used,0.006409976974884935,sutra,0.007135713419083106,singing,0.008410737753375775,dance,0.004834147836657026
hey,0.006199114543273923,anytime,0.006409976974884935,written,0.007135713419083106,rain,0.008410737753375775,anymore,0.004834147836657026
felt,0.006199114543273923,damn,0.006409976974884935,posse,0.007135713419083106,sight,0.008410737753375775,three,0.004834147836657026
talk,0.006199114543273923,close,0.005392274708377967,pouring,0.007135713419083106,game,0.008410737753375775,met,0.004834147836657026
play,0.006199114543273923,breathe,0.005392274708377967,fading,0.007135713419083106,staying,0.008410737753375775,changing,0.004834147836657026
walk,0.006199114543273923,everyone,0.005392274708377967,acapella,0.007135713419083106,sing,0.008410737753375775,mind,0.004834147836657026
change,0.006199114543273923,cold,0.005392274708377967,provoking,0.007135713419083106,worried,0.008410737753375775,together,0.004834147836657026
give,0.006199114543273923,question,0.005392274708377967,electrified,0.007135713419083106,sister,0.008410737753375775,mean,0.004088691277663545
door,0.006199114543273923,somebody,0.005392274708377967,bank,0.007135713419083106,lot,0.008410737753375775,play,0.004088691277663545
nobody,0.006199114543273923,something,0.005392274708377967,photograph,0.007135713419083106,breath,0.008410737753375775,door,0.004088691277663545
ha,0.005248006655456198,wish,0.005392274708377967,neither,0.007135713419083106,cut,0.008410737753375775,much,0.004088691277663545
feelin,0.005248006655456198,ya,0.005392274708377967,prove,0.007135713419083106,ahead,0.008410737753375775,enough,0.004088691277663545
quite,0.005248006655456198,whole,0.005392274708377967,tempting,0.007135713419083106,anxious,0.008410737753375775,crazy,0.004088691277663545
must,0.005248006655456198,true,0.005392274708377967,boulevard,0.007135713419083106,anything,0.008410737753375775,remember,0.004088691277663545
focus,0.005248006655456198,making,0.005392274708377967,bought,0.007135713419083106,asleep,0.008410737753375775,really,0.004088691277663545
race,0.005248006655456198,pretend,0.005392274708377967,blinded,0.007135713419083106,expect,0.008410737753375775,kiss,0.004088691277663545
plan,0.005248006655456198,wondering,0.005392274708377967,wander,0.007135713419083106,exactly,0.008410737753375775,first,0.004088691277663545
fix,0.005248006655456198,help,0.005392274708377967,temporary,0.007135713419083106,admit,0.008410737753375775,hurt,0.004088691277663545
knife,0.005248006655456198,world,0.005392274708377967,promoting,0.007135713419083106,dreaming,0.008410737753375775,afraid,0.004088691277663545
nice,0.005248006655456198,loving,0.005392274708377967,bet,0.007135713419083106,dad,0.008410737753375775,felt,0.004088691277663545
probably,0.005248006655456198,break,0.004560751410978197,water,0.007135713419083106,forward,0.008410737753375775,feeling,0.004088691277663545
guy,0.005248006655456198,play,0.004560751410978197,weak,0.007135713419083106,focus,0.008410737753375775,alone,0.004088691277663545
belong,0.005248006655456198,head,0.004560751410978197,wear,0.007135713419083106,across,0.008410737753375775,poison,0.0
miss,0.005248006655456198,tonight,0.004560751410978197,hand,0.006800411355269253,chest,0.008410737753375775,playin,0.0
sheet,0.005248006655456198,kiss,0.004560751410978197,room,0.006800411355269253,convince,0.008410737753375775,safe,0.0
taking,0.005248006655456198,feeling,0.004560751410978197,leave,0.006800411355269253,cry,0.0069816721083328075,rope,0.0
dumb,0.005248006655456198,left,0.004560751410978197,show,0.006800411355269253,everybody,0.0069816721083328075,safety,0.0
came,0.005248006655456198,push,0.0,home,0.006800411355269253,quit,0.0069816721083328075,pas,0.0
crash,0.005248006655456198,usually,0.0,gone,0.006800411355269253,wanted,0.0069816721083328075,playing,0.0
next,0.005248006655456198,pulling,0.0,little,0.006800411355269253,reason,0.0069816721083328075,pointless,0.0
high,0.005248006655456198,punched,0.0,still,0.006800411355269253,closer,0.0069816721083328075,perfectly,0.0
dreaming,0.005248006655456198,pushed,0.0,face,0.006800411355269253,twice,0.0069816721083328075,rose,0.0
use,0.005248006655456198,use,0.0,ever,0.006800411355269253,control,0.0069816721083328075,popular,0.0
started,0.005248006655456198,pushing,0.0,sing,0.005757048656410987,touch,0.0069816721083328075,river,0.0
rest,0.005248006655456198,wah,0.0,forward,0.005757048656410987,begging,0.0069816721083328075,posing,0.0
track,0.005248006655456198,pulled,0.0,lock,0.005757048656410987,shake,0.0069816721083328075,posse,0.0
parent,0.005248006655456198,waited,0.0,attention,0.005757048656410987,best,0.0069816721083328075,possibly,0.0
seeing,0.005248006655456198,walked,0.0,heard,0.005757048656410987,sure,0.0069816721083328075,ripping,0.0
shoe,0.005248006655456198,problem,0.0,real,0.005757048656410987,saw,0.0069816721083328075,paris,0.0
cut,0.005248006655456198,waking,0.0,kissed,0.005757048656410987,drunk,0.0069816721083328075,paradise,0.0
laugh,0.005248006655456198,promised,0.0,pick,0.005757048656410987,people,0.0069816721083328075,ring,0.0
year,0.005248006655456198,waiting,0.0,queen,0.005757048656410987,done,0.0069816721083328075,posted,0.0
middle,0.005248006655456198,waitin,0.0,set,0.005757048656410987,whatever,0.0069816721083328075,particular,0.0
type,0.005248006655456198,waist,0.0,easily,0.005757048656410987,sleep,0.0069816721083328075,rough,0.0
getting,0.005248006655456198,view,0.0,behind,0.005757048656410987,needed,0.0069816721083328075,people,0.0
red,0.005248006655456198,promoting,0.0,carry,0.005757048656410987,pull,0.0069816721083328075,planned,0.0
yet,0.005248006655456198,propose,0.0,pushing,0.005757048656410987,losing,0.0069816721083328075,permanent,0.0
climb,0.005248006655456198,proud,0.0,anyway,0.005757048656410987,ah,0.0069816721083328075,running,0.0
bright,0.005248006655456198,prove,0.0,kept,0.005757048656410987,growing,0.0069816721083328075,rush,0.0
carry,0.005248006655456198,voice,0.0,street,0.005757048656410987,though,0.005873202677553561,patience,0.0
cross,0.005248006655456198,provoking,0.0,share,0.005757048656410987,honestly,0.005873202677553561,person,0.0
breath,0.005248006655456198,put,0.0,blame,0.005757048656410987,understand,0.005873202677553561,past,0.0
flame,0.005248006655456198,uncomfortable,0.0,usually,0.005757048656410987,truth,0.005873202677553561,photograph,0.0
describe,0.005248006655456198,queen,0.0,next,0.005757048656410987,true,0.005873202677553561,pick,0.0
fair,0.005248006655456198,reaching,0.0,drop,0.005757048656410987,saying,0.005873202677553561,pouring,0.0
mess,0.005248006655456198,twelve,0.0,brokenhearted,0.005757048656410987,changing,0.005873202677553561,ruined,0.0
space,0.005248006655456198,real,0.0,bright,0.005757048656410987,wondering,0.005873202677553561,pickin,0.0
bed,0.0043563195958686894,turn,0.0,singing,0.005757048656410987,air,0.005873202677553561,sacrifice,0.0
bout,0.0043563195958686894,realize,0.0,drink,0.005757048656410987,cold,0.005873202677553561,picture,0.0
fire,0.0043563195958686894,truce,0.0,wonder,0.005757048656410987,listen,0.005873202677553561,piece,0.0
reason,0.0043563195958686894,troubled,0.0,lung,0.005757048656410987,question,0.005873202677553561,ruin,0.0
walking,0.0043563195958686894,reap,0.0,must,0.005757048656410987,side,0.005873202677553561,pile,0.0
twice,0.0043563195958686894,trouble,0.0,grown,0.005757048656410987,dance,0.005873202677553561,plan,0.0
le,0.0043563195958686894,reason,0.0,train,0.005757048656410987,three,0.005873202677553561,plane,0.0
moving,0.0043563195958686894,tripping,0.0,leg,0.005757048656410987,care,0.005873202677553561,sad,0.0
trouble,0.0043563195958686894,tried,0.0,craving,0.005757048656410987,wait,0.0049675172069767945,ruler,0.0
star,0.0043563195958686894,reciprocate,0.0,midnight,0.005757048656410987,hurt,0.0049675172069767945,rest,0.0
anytime,0.0043563195958686894,recklessness,0.0,notice,0.005757048656410987,felt,0.0049675172069767945,power,0.0
cool,0.0043563195958686894,recognize,0.0,compared,0.005757048656410987,home,0.0049675172069767945,pray,0.0
hit,0.0043563195958686894,red,0.0,hanging,0.005757048656410987,stay,0.0049675172069767945,pushing,0.0
believe,0.0043563195958686894,ready,0.0,mile,0.005757048656410987,door,0.0049675172069767945,queen,0.0
skin,0.0043563195958686894,rather,0.0,rain,0.005757048656410987,please,0.0049675172069767945,questioning,0.0
part,0.0043563195958686894,questioning,0.0,somewhere,0.005757048656410987,play,0.0049675172069767945,remains,0.0
hope,0.0043563195958686894,rate,0.0,exactly,0.005757048656410987,try,0.0049675172069767945,quick,0.0
shake,0.0043563195958686894,upstairs,0.0,power,0.005757048656410987,kiss,0.0049675172069767945,quickly,0.0
goodbye,0.0043563195958686894,quick,0.0,track,0.005757048656410987,going,0.0049675172069767945,reject,0.0
old,0.0043563195958686894,unraveling,0.0,cool,0.004778870440306745,lately,0.0049675172069767945,regretted,0.0
secret,0.0043563195958686894,wall,0.0,wall,0.004778870440306745,day,0.0049675172069767945,reeling,0.0
morning,0.0043563195958686894,quickly,0.0,perfect,0.004778870440306745,show,0.0049675172069767945,quite,0.0
broken,0.0043563195958686894,uh,0.0,forever,0.004778870440306745,crazy,0.0049675172069767945,race,0.0
half,0.0043563195958686894,quit,0.0,foot,0.004778870440306745,give,0.0049675172069767945,reel,0.0
easy,0.0043563195958686894,quite,0.0,new,0.004778870440306745,everything,0.0049675172069767945,rain,0.0
holding,0.0043563195958686894,ugly,0.0,touch,0.004778870440306745,rest,0.0,rainbow,0.0
second,0.0043563195958686894,typical,0.0,shake,0.004778870440306745,slipping,0.0,raise,0.0
fool,0.0043563195958686894,race,0.0,walking,0.004778870440306745,callin,0.0,rate,0.0
touch,0.0043563195958686894,type,0.0,party,0.004778870440306745,sinking,0.0,rather,0.0
die,0.0043563195958686894,rain,0.0,hundred,0.004778870440306745,sipping,0.0,red,0.0
loved,0.0043563195958686894,rainbow,0.0,goodbye,0.004778870440306745,adding,0.0,recognize,0.0
late,0.0043563195958686894,raise,0.0,body,0.004778870440306745,bye,0.0,reaching,0.0
crime,0.0043563195958686894,walking,0.0,bone,0.004778870440306745,situation,0.0,ready,0.0
well,0.0043563195958686894,someday,0.0,lying,0.004778870440306745,buy,0.0,realize,0.0
inside,0.003664673378773835,wander,0.0,running,0.004778870440306745,size,0.0,reciprocate,0.0
pretend,0.003664673378773835,wanted,0.0,driving,0.004778870440306745,ski,0.0,reassure,0.0
honestly,0.003664673378773835,write,0.0,knee,0.004778870440306745,bust,0.0,reason,0.0
story,0.003664673378773835,wrapping,0.0,secret,0.004778870440306745,club,0.0,pushed,0.0
whole,0.003664673378773835,patient,0.0,star,0.004778870440306745,burnt,0.0,push,0.0
three,0.003664673378773835,pay,0.0,scared,0.004778870440306745,slam,0.0,remind,0.0
tried,0.003664673378773835,wrapped,0.0,saw,0.004778870440306745,would,0.0,probably,0.0
lose,0.003664673378773835,worth,0.0,picture,0.004778870440306745,reaching,0.0,praying,0.0
hear,0.003664673378773835,perfectly,0.0,coming,0.004778870440306745,sleeping,0.0,riding,0.0
regret,0.003664673378773835,worry,0.0,stop,0.004778870440306745,slip,0.0,prepared,0.0
lie,0.003664673378773835,perfume,0.0,whatever,0.004778870440306745,calling,0.0,pressure,0.0
understand,0.003664673378773835,permanent,0.0,well,0.004778870440306745,singin,0.0,pretend,0.0
listen,0.003664673378773835,permission,0.0,damn,0.004778870440306745,car,0.0,pretending,0.0
everyone,0.003664673378773835,worked,0.0,sleep,0.004778870440306745,wrapping,0.0,reap,0.0
ask,0.003664673378773835,work,0.0,deserve,0.004778870440306745,recklessness,0.0,pretty,0.0
truth,0.003664673378773835,photograph,0.0,free,0.004778870440306745,yet,0.0,respect,0.0
cold,0.003664673378773835,wondered,0.0,strong,0.004020136470200615,reassure,0.0,pride,0.0
caught,0.003664673378773835,wonder,0.0,seen,0.004020136470200615,shut,0.0,prison,0.0
still,0.0030995572716369614,pickin,0.0,end,0.004020136470200615,actin,0.0,problem,0.0
